ZeroLevelPlot,Point1 Latitude,Point1 Longitude,Point1 Name,Point2 Latitude,Point2 Longitude,Point2 Name,Point3 Latitude,Point3 Longitude,Point3 Name
ZL0402,11.061296681610708,77.00347808492769,FC0165,11.061399285531193,76.99516204924116,DC040,11.053879117514459,76.99921005682401,FC0136
ZL0403,11.061296681610708,77.00347808492769,FC0165,11.053776034451506,77.0075262829841,FC0166,11.053879117514459,76.99921005682401,FC0136
ZL0404,11.053776034451506,77.0075262829841,FC0166,11.053879117514459,76.99921005682401,FC0136,11.04635851919741,77.00325805946228,DC041
ZL0405,11.053776034451506,77.0075262829841,FC0166,11.046254957097217,77.01157447601247,FC0167,11.04635851919741,77.00325805946228,DC041
ZL0406,11.046254957097217,77.01157447601247,FC0167,11.04635851919741,77.00325805946228,DC041,11.038837490915439,77.00730605711558,FC0137
ZL0407,11.046254957097217,77.01157447601247,FC0167,11.038733449883333,77.01562266397235,FC0168,11.038837490915439,77.00730605711558,FC0137
ZL0408,11.038733449883333,77.01562266397235,FC0168,11.038837490915439,77.00730605711558,FC0137,11.031316033004128,77.01135404974352,DC042
ZL0409,11.038733449883333,77.01562266397235,FC0168,11.031211513145527,77.01967084682333,FC0169,11.031316033004128,77.01135404974352,DC042
ZL0410,11.031211513145527,77.01967084682333,FC0169,11.031316033004128,77.01135404974352,DC042,11.023794145799107,77.01540203730568,FC0138
ZL0411,11.031211513145527,77.01967084682333,FC0169,11.023689147219525,77.02371902452504,FC0170,11.023794145799107,77.01540203730568,FC0138
ZL0412,11.023689147219525,77.02371902452504,FC0170,11.023794145799107,77.01540203730568,FC0138,11.016271829636166,77.01945001976166,DC043
ZL0413,11.023689147219525,77.02371902452504,FC0170,11.016166352441203,77.02776719703705,FC0171,11.016271829636166,77.01945001976166,DC043
ZL0414,11.016166352441203,77.02776719703705,FC0171,11.016271829636166,77.01945001976166,DC043,11.008749084851177,77.02349799707108,FC0139
ZL0415,11.016166352441203,77.02776719703705,FC0171,11.00864312914651,77.03181536431894,FC0172,11.008749084851177,77.02349799707108,FC0139
ZL0416,11.00864312914651,77.03181536431894,FC0172,11.008749084851177,77.02349799707108,FC0139,11.001225911780116,77.0275459691935,DC044
ZL0417,11.00864312914651,77.03181536431894,FC0172,11.001119477671509,77.03586352633035,FC0173,11.001225911780116,77.0275459691935,DC044
ZL0418,11.001119477671509,77.03586352633035,FC0173,10.99370231075907,77.03159393608856,FC0174,11.001225911780116,77.0275459691935,DC044
ZL0419,10.99370231075907,77.03159393608856,FC0174,11.001225911780116,77.0275459691935,DC044,10.993808986761325,77.0232769915139,FC0140
ZL0420,10.99370231075907,77.03159393608856,FC0174,10.986285436410792,77.02732476326646,FC0175,10.993808986761325,77.0232769915139,FC0140
ZL0421,10.986285436410792,77.02732476326646,FC0175,10.993808986761325,77.0232769915139,FC0140,10.986392354445671,77.01900843126629,DC045
ZL0422,10.986285436410792,77.02732476326646,FC0175,10.978868854982183,77.02305600785024,FC0176,10.986392354445671,77.01900843126629,DC045
ZL0423,10.978868854982183,77.02305600785024,FC0176,10.986392354445671,77.01900843126629,DC045,10.978976015188552,77.01474028843683,FC0141
ZL0424,10.978868854982183,77.02305600785024,FC0176,10.9714525668286,77.01878766982608,FC0177,10.978976015188552,77.01474028843683,FC0141
ZL0425,10.9714525668286,77.01878766982608,FC0177,10.978976015188552,77.01474028843683,FC0141,10.97155996934529,77.01047256301165,DC046
ZL0426,10.9714525668286,77.01878766982608,FC0177,10.964036572305366,77.01451974918011,FC0178,10.97155996934529,77.01047256301165,DC046
ZL0427,10.964036572305366,77.01451974918011,FC0178,10.97155996934529,77.01047256301165,DC046,10.964144217271073,77.0062052549769,FC0142
ZL0428,10.964036572305366,77.01451974918011,FC0178,10.95662087176761,77.01025224589847,FC0179,10.964144217271073,77.0062052549769,FC0142
ZL0429,10.95662087176761,77.01025224589847,FC0179,10.964144217271073,77.0062052549769,FC0142,10.95672875932097,77.00193836431866,DC047
ZL0430,10.95662087176761,77.01025224589847,FC0179,10.94920546557048,77.00598515996731,FC0180,10.95672875932097,77.00193836431866,DC047
ZL0431,10.94920546557048,77.00598515996731,FC0180,10.95672875932097,77.00193836431866,DC047,10.949313595850022,76.99767189102305,FC0143
ZL0432,10.94920546557048,77.00598515996731,FC0180,10.941790354068864,77.00171849137271,FC0181,10.949313595850022,76.99767189102305,FC0143
ZL0433,10.941790354068864,77.00171849137271,FC0181,10.949313595850022,76.99767189102305,FC0143,10.941898727213113,76.9934058350761,DC048
ZL0434,10.941790354068864,77.00171849137271,FC0181,10.93437553761772,76.99745224010078,FC0182,10.941898727213113,76.9934058350761,DC048
ZL0435,10.93437553761772,76.99745224010078,FC0182,10.934484153765032,76.9891401964639,FC0183,10.941898727213113,76.9934058350761,DC048
ZL0436,10.934484153765032,76.9891401964639,FC0183,10.941898727213113,76.9934058350761,DC048,10.942006865081382,76.9850939819505,FC0144
ZL0437,10.934484153765032,76.9891401964639,FC0183,10.934592534788667,76.98082895607907,FC0184,10.942006865081382,76.9850939819505,FC0144
ZL0438,10.934592534788667,76.98082895607907,FC0184,10.942006865081382,76.9850939819505,FC0144,10.942114767734017,76.97678293222928,DC049
ZL0439,10.934592534788667,76.98082895607907,FC0184,10.934700680748941,76.9725185191796,FC0185,10.942114767734017,76.97678293222928,DC049
ZL0440,10.934700680748941,76.9725185191796,FC0185,10.942114767734017,76.97678293222928,DC049,10.94222243523139,76.9684726861457,FC0145
ZL0441,10.934700680748941,76.9725185191796,FC0185,10.934808591706167,76.96420888599856,FC0186,10.94222243523139,76.9684726861457,FC0145
ZL0442,10.934808591706167,76.96420888599856,FC0186,10.94222243523139,76.9684726861457,FC0145,10.942329867633944,76.96016324393275,DC050
ZL0443,10.934808591706167,76.96420888599856,FC0186,10.934916267720695,76.9559000567689,FC0187,10.942329867633944,76.96016324393275,DC050
ZL0444,10.934916267720695,76.9559000567689,FC0187,10.942329867633944,76.96016324393275,DC050,10.942437065002077,76.95185460582334,FC0146
ZL0445,10.934916267720695,76.9559000567689,FC0187,10.935023708852933,76.94759203172336,FC0188,10.942437065002077,76.95185460582334,FC0146
ZL0446,10.935023708852933,76.94759203172336,FC0188,10.942437065002077,76.95185460582334,FC0146,10.94254402739625,76.9435467720501,DC051
ZL0447,10.935023708852933,76.94759203172336,FC0188,10.93513091516326,76.93928481109451,FC0189,10.94254402739625,76.9435467720501,DC051
ZL0448,10.93513091516326,76.93928481109451,FC0189,10.94254402739625,76.9435467720501,DC051,10.94265075487696,76.93523974284557,FC0147
ZL0449,10.93513091516326,76.93928481109451,FC0189,10.935237886712141,76.93097839511475,FC0190,10.94265075487696,76.93523974284557,FC0147
ZL0450,10.935237886712141,76.93097839511475,FC0190,10.94265075487696,76.93523974284557,FC0147,10.942757247504707,76.92693351844203,DC052
ZL0451,10.935237886712141,76.93097839511475,FC0190,10.935344623560026,76.92267278401626,FC0191,10.942757247504707,76.92693351844203,DC052
ZL0452,10.935344623560026,76.92267278401626,FC0191,10.942863505340044,76.91862809907163,FC0192,10.942757247504707,76.92693351844203,DC052
ZL0453,10.942863505340044,76.91862809907163,FC0192,10.942757247504707,76.92693351844203,DC052,10.950276181344478,76.92288863755286,FC0148
ZL0454,10.942863505340044,76.91862809907163,FC0192,10.950381960061884,76.91458340999374,FC0193,10.950276181344478,76.92288863755286,FC0148
ZL0455,10.950381960061884,76.91458340999374,FC0193,10.950276181344478,76.92288863755286,FC0148,10.957794687895898,76.91884375248756,DC053
ZL0456,10.950381960061884,76.91458340999374,FC0193,10.957899987390094,76.91053871682287,FC0194,10.957794687895898,76.91884375248756,DC053
ZL0457,10.957899987390094,76.91053871682287,FC0194,10.957794687895898,76.91884375248756,DC053,10.965312766823512,76.91479886328642,FC0149
ZL0458,10.957899987390094,76.91053871682287,FC0194,10.965417586989295,76.90649401959934,FC0195,10.965312766823512,76.91479886328642,FC0149
ZL0459,10.965417586989295,76.90649401959934,FC0195,10.965312766823512,76.91479886328642,FC0149,10.972830417791975,76.91075396998977,DC054
ZL0460,10.965417586989295,76.90649401959934,FC0195,10.972934758524223,76.90244931836347,FC0196,10.972830417791975,76.91075396998977,DC054
ZL0461,10.972934758524223,76.90244931836347,FC0196,10.972830417791975,76.91075396998977,DC054,10.980347640466027,76.90670907263791,FC0150
ZL0462,10.972934758524223,76.90244931836347,FC0196,10.98045150165973,76.89840461315558,FC0197,10.980347640466027,76.90670907263791,FC0150
ZL0463,10.98045150165973,76.89840461315558,FC0197,10.980347640466027,76.90670907263791,FC0150,10.987864434510596,76.90266417127116,DC055
ZL0464,10.98045150165973,76.89840461315558,FC0197,10.987967816060799,76.89435990401593,FC0198,10.987864434510596,76.90266417127116,DC055
ZL0465,10.987967816060799,76.89435990401593,FC0198,10.987864434510596,76.90266417127116,DC055,10.995380799590594,76.89861926592984,FC0151
ZL0466,10.987967816060799,76.89435990401593,FC0198,10.995483701392466,76.89031519098484,FC0199,10.995380799590594,76.89861926592984,FC0151
ZL0467,10.995483701392466,76.89031519098484,FC0199,10.995380799590594,76.89861926592984,FC0151,11.002896735371165,76.89457435665425,DC056
ZL0468,10.995483701392466,76.89031519098484,FC0199,11.002999157319941,76.88627047410262,FC0200,11.002896735371165,76.89457435665425,DC056
ZL0469,11.002999157319941,76.88627047410262,FC0200,11.010412241517486,76.89052944348471,FC0201,11.002896735371165,76.89457435665425,DC056
ZL0470,11.010412241517486,76.89052944348471,FC0201,11.002896735371165,76.89457435665425,DC056,11.010310063914433,76.89883393995855,FC0152
ZL0471,11.010412241517486,76.89052944348471,FC0201,11.01782562006345,76.89478883052733,FC0202,11.010310063914433,76.89883393995855,FC0152
ZL0472,11.01782562006345,76.89478883052733,FC0202,11.010310063914433,76.89883393995855,FC0152,11.01772368666794,76.90309394091209,DC057
ZL0473,11.01782562006345,76.89478883052733,FC0202,11.025239292603503,76.89904863524484,FC0203,11.01772368666794,76.90309394091209,DC057
ZL0474,11.025239292603503,76.89904863524484,FC0203,11.01772368666794,76.90309394091209,DC057,11.025137603277308,76.90735435952917,FC0153
ZL0475,11.025239292603503,76.89904863524484,FC0203,11.032653258783203,76.90330885765162,FC0204,11.025137603277308,76.90735435952917,FC0153
ZL0476,11.032653258783203,76.90330885765162,FC0204,11.025137603277308,76.90735435952917,FC0153,11.032551813387991,76.9116151958241,DC058
ZL0477,11.032653258783203,76.90330885765162,FC0204,11.040067518247998,76.90756949776195,FC0205,11.032551813387991,76.9116151958241,DC058
ZL0478,11.040067518247998,76.90756949776195,FC0205,11.032551813387991,76.9116151958241,DC058,11.03996631664537,76.9158764498112,FC0154
ZL0479,11.040067518247998,76.90756949776195,FC0205,11.047482070643264,76.91183055559017,FC0206,11.03996631664537,76.9158764498112,FC0154
ZL0480,11.047482070643264,76.91183055559017,FC0206,11.03996631664537,76.9158764498112,FC0154,11.047381112694746,76.92013812150472,DC059
ZL0481,11.047482070643264,76.91183055559017,FC0206,11.054896915614258,76.91609203115055,FC0207,11.047381112694746,76.92013812150472,DC059
ZL0482,11.054896915614258,76.91609203115055,FC0207,11.047381112694746,76.92013812150472,DC059,11.054796201181272,76.9244002109189,FC0155
ZL0483,11.054896915614258,76.91609203115055,FC0207,11.062312052806144,76.92035392445739,FC0208,11.054796201181272,76.9244002109189,FC0155
ZL0484,11.062312052806144,76.92035392445739,FC0208,11.054796201181272,76.9244002109189,FC0155,11.06221158175005,76.92866271806804,DC060
ZL0485,11.062312052806144,76.92035392445739,FC0208,11.069727481863955,76.92461623552492,FC0209,11.06221158175005,76.92866271806804,DC060
